gene_name	gene_id	spot_id	x	y	z	plane_id	neighbour	neighbour_array	neighbour_prob	omp_score
Ctsb	66	14705	166.493	135.624	95.79661560058594	95	26	[26, 33, 27, 19, 0, 34, 32]	[0.998, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Ctsb	66	14706	155.835	105.39	56.30575180053711	56	19	[19, 26, 18, 25, 27, 20, 0]	[0.761, 0.239, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Ctsb	66	14707	167.183	124.79	56.23368453979492	56	26	[26, 27, 19, 33, 25, 34, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Ctsb	66	14708	137.353	121.48	70.68518829345703	70	26	[26, 25, 19, 18, 32, 33, 0]	[0.991, 0.009, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Ctsb	66	14709	171.315	143.301	64.50885009765625	64	26	[26, 33, 27, 34, 32, 25, 0]	[0.791, 0.209, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Ctsb	66	14710	177.392	137.643	58.676856994628906	58	26	[26, 27, 33, 34, 19, 25, 0]	[0.969, 0.026, 0.005, 0.0, 0.0, 0.0, 0.0]	26.0
Ctsb	66	14711	178.214	123.444	77.42208862304688	77	26	[26, 27, 19, 33, 34, 20, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Ctsb	66	14712	154.516	142.543	48.21565246582031	48	26	[26, 33, 25, 32, 27, 34, 0]	[0.895, 0.103, 0.002, 0.0, 0.0, 0.0, 0.0]	26.0
Ctsb	66	14713	155.372	113.344	57.50880813598633	57	26	[26, 19, 25, 18, 27, 33, 0]	[0.989, 0.011, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Ctsb	66	14714	176.874	129.707	56.880802154541016	56	26	[26, 27, 33, 34, 19, 20, 0]	[0.969, 0.031, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Ctsb	66	14715	147.866	152.58	35.61009979248047	35	32	[32, 33, 25, 26, 34, 27, 0]	[0.444, 0.325, 0.227, 0.004, 0.0, 0.0, 0.0]	26.0
Ctsb	66	14716	154.011	137.714	52.940120697021484	52	26	[26, 33, 25, 32, 27, 19, 0]	[0.995, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Ctsb	66	14717	195.36	96.155	57.80500030517578	57	20	[20, 27, 19, 21, 26, 13, 0]	[0.987, 0.011, 0.002, 0.0, 0.0, 0.0, 0.0]	26.0
Ctsb	66	14718	188.0	116.725	32.26053237915039	32	27	[27, 20, 26, 19, 34, 28, 0]	[0.986, 0.014, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Ctsd	67	14719	167.463	116.086	63.323036193847656	63	26	[26, 19, 27, 33, 25, 20, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Ctsd	67	14720	155.146	124.425	65.0045394897461	65	26	[26, 19, 25, 33, 27, 32, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Ctsl	68	14721	161.0	158.598	53.8295783996582	53	33	[33, 26, 32, 34, 25, 27, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Ctsl	68	14722	158.785	132.624	50.5256462097168	50	26	[26, 33, 25, 27, 19, 32, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Ctsl	68	14723	151.118	111.755	73.41231536865234	73	26	[26, 19, 25, 18, 33, 27, 0]	[0.994, 0.006, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Ctsl	68	14724	185.187	116.605	74.01123046875	74	26	[26, 27, 19, 20, 33, 34, 0]	[0.962, 0.037, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Ctsl	68	14725	159.525	125.252	30.976125717163086	30	26	[26, 25, 27, 19, 18, 33, 0]	[0.781, 0.219, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Ctsl	68	14726	166.174	147.061	62.47378158569336	62	33	[33, 26, 34, 27, 32, 25, 0]	[0.841, 0.159, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Ctsl	68	14727	165.97	87.176	55.606807708740234	55	19	[19, 12, 20, 26, 18, 13, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Ctxn2	70	14728	154.836	94.024	54.9345703125	54	19	[19, 26, 18, 12, 25, 20, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Ctxn2	70	14729	143.499	123.691	63.52499008178711	63	26	[26, 25, 19, 33, 32, 18, 0]	[0.994, 0.006, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Dbi	75	14730	173.151	116.792	62.69716262817383	62	26	[26, 27, 19, 20, 33, 25, 0]	[0.997, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0]	26.0
Dbi	75	14731	190.852	132.55	44.63756561279297	44	27	[27, 34, 26, 20, 28, 33, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Doc2g	81	14732	160.347	174.838	52.84934997558594	52	33	[33, 32, 34, 26, 0, 25, 27]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Enc1	84	14733	148.598	125.025	64.80938720703125	64	26	[26, 25, 19, 33, 32, 18, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Enc1	84	14734	165.694	139.604	75.39810943603516	75	26	[26, 33, 27, 34, 19, 32, 0]	[0.968, 0.032, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Enc1	84	14735	169.497	117.276	78.6539535522461	78	26	[26, 19, 27, 33, 20, 25, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Enc1	84	14736	160.826	132.857	59.92390060424805	59	26	[26, 33, 27, 19, 25, 32, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Enc1	84	14737	181.852	115.374	50.60793685913086	50	27	[27, 26, 19, 20, 34, 33, 0]	[0.791, 0.201, 0.005, 0.003, 0.0, 0.0, 0.0]	26.0
Enc1	84	14738	159.383	121.889	53.198158264160156	53	26	[26, 19, 25, 27, 33, 18, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Enc1	84	14739	120.03	99.762	49.79871368408203	49	18	[18, 25, 17, 24, 19, 11, 0]	[0.993, 0.007, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Enc1	84	14740	147.748	149.325	58.799598693847656	58	33	[33, 26, 32, 25, 34, 27, 0]	[0.943, 0.05, 0.008, 0.0, 0.0, 0.0, 0.0]	26.0
Enc1	84	14741	166.425	107.751	62.825904846191406	62	26	[26, 19, 27, 20, 25, 18, 0]	[0.538, 0.462, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Enc1	84	14742	176.153	149.042	49.75693130493164	49	33	[33, 34, 26, 27, 32, 25, 0]	[0.753, 0.184, 0.057, 0.006, 0.0, 0.0, 0.0]	26.0
Enpp2	85	14743	134.064	119.992	70.56295776367188	70	26	[26, 25, 19, 18, 32, 24, 0]	[0.95, 0.049, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Etv1	87	14744	174.332	152.49	62.667781829833984	62	33	[33, 26, 34, 27, 32, 25, 0]	[0.983, 0.016, 0.002, 0.0, 0.0, 0.0, 0.0]	26.0
Fam107a	89	14745	173.856	125.496	93.31399536132812	93	26	[26, 33, 27, 19, 0, 34, 20]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Fam107a	89	14746	160.216	126.368	70.7502212524414	70	26	[26, 33, 19, 27, 25, 32, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Fam107a	89	14747	130.302	162.953	67.78633117675781	67	32	[32, 33, 31, 26, 25, 24, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Fam107a	89	14748	188.716	100.572	66.98435974121094	66	19	[19, 26, 20, 27, 21, 13, 0]	[0.643, 0.145, 0.132, 0.08, 0.0, 0.0, 0.0]	26.0
Fam107a	89	14749	146.734	101.5	55.797183990478516	55	19	[19, 26, 18, 25, 12, 11, 0]	[0.909, 0.087, 0.004, 0.0, 0.0, 0.0, 0.0]	26.0
Fam107a	89	14750	154.26	122.045	41.5338020324707	41	26	[26, 25, 19, 18, 27, 33, 0]	[0.995, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Fam107a	89	14751	164.14	135.654	62.31391906738281	62	26	[26, 33, 27, 34, 25, 19, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Fezf2	92	14752	177.031	141.461	69.12271881103516	69	26	[26, 33, 27, 34, 19, 32, 0]	[0.976, 0.023, 0.001, 0.0, 0.0, 0.0, 0.0]	26.0
Fn1	94	14753	184.203	121.237	63.099430084228516	63	27	[27, 26, 19, 20, 34, 33, 0]	[0.785, 0.215, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Fos	95	14754	173.08	139.811	100.7691879272461	100	26	[26, 33, 27, 0, 34, 19, 32]	[0.933, 0.067, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Fos	95	14755	164.559	107.302	76.33843231201172	76	26	[26, 19, 27, 20, 25, 33, 0]	[0.78, 0.22, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Fosb	96	14756	149.553	113.134	80.28913879394531	80	26	[26, 19, 25, 33, 18, 27, 0]	[0.996, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gda	104	14757	148.239	145.119	58.36787033081055	58	33	[33, 26, 25, 32, 27, 34, 0]	[0.578, 0.415, 0.004, 0.003, 0.0, 0.0, 0.0]	26.0
Gda	104	14758	179.369	130.552	42.04448318481445	42	27	[27, 26, 34, 33, 20, 19, 0]	[0.977, 0.023, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gda	104	14759	178.696	108.683	49.19803237915039	49	19	[19, 27, 26, 20, 25, 34, 0]	[0.55, 0.282, 0.091, 0.077, 0.0, 0.0, 0.0]	26.0
Gda	104	14760	171.279	119.724	85.04586791992188	85	26	[26, 19, 27, 33, 20, 0, 34]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gda	104	14761	144.957	127.244	65.0460205078125	65	26	[26, 25, 33, 19, 32, 18, 0]	[0.996, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gda	104	14762	173.079	137.269	82.92135620117188	82	26	[26, 33, 27, 34, 19, 32, 0]	[0.99, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gda	104	14763	171.602	129.164	43.99992370605469	43	26	[26, 27, 33, 19, 25, 34, 0]	[0.896, 0.104, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gda	104	14764	161.322	102.287	58.23302459716797	58	19	[19, 26, 20, 25, 27, 18, 0]	[0.993, 0.007, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gda	104	14765	151.361	85.746	86.77351379394531	86	19	[19, 12, 26, 11, 18, 0, 25]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gda	104	14766	170.753	113.771	89.22727966308594	89	26	[26, 19, 27, 33, 20, 0, 25]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gda	104	14767	134.657	118.438	49.17927169799805	49	25	[25, 26, 18, 19, 32, 24, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gda	104	14768	151.795	130.849	61.856475830078125	61	26	[26, 25, 33, 19, 32, 27, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gda	104	14769	161.975	149.351	83.1574935913086	83	33	[33, 26, 32, 27, 34, 25, 0]	[0.976, 0.024, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gda	104	14770	134.345	113.807	68.48420715332031	68	25	[25, 26, 19, 18, 24, 32, 0]	[0.573, 0.421, 0.006, 0.0, 0.0, 0.0, 0.0]	26.0
Gda	104	14771	121.594	104.398	79.89029693603516	79	25	[25, 24, 19, 18, 26, 17, 0]	[0.8, 0.119, 0.032, 0.031, 0.017, 0.0, 0.0]	26.0
Gda	104	14772	141.271	108.645	68.31919860839844	68	26	[26, 19, 25, 18, 24, 32, 0]	[0.67, 0.322, 0.008, 0.0, 0.0, 0.0, 0.0]	26.0
Gda	104	14773	131.806	127.618	77.52682495117188	77	26	[26, 25, 32, 33, 24, 19, 0]	[0.889, 0.11, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gda	104	14774	138.565	124.992	60.49818801879883	60	25	[25, 26, 19, 32, 33, 18, 0]	[0.744, 0.256, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gda	104	14775	165.963	133.753	74.82575988769531	74	26	[26, 33, 27, 19, 34, 32, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gfap	105	14776	128.849	125.354	49.3771858215332	49	25	[25, 26, 32, 18, 24, 19, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Glul	107	14777	142.397	123.129	63.148258209228516	63	26	[26, 25, 19, 18, 32, 33, 0]	[0.951, 0.049, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gng12	109	14778	155.256	119.965	45.60272216796875	45	26	[26, 25, 19, 18, 27, 33, 0]	[0.96, 0.038, 0.002, 0.0, 0.0, 0.0, 0.0]	26.0
Gng13	110	14779	184.918	108.63	78.6475601196289	78	26	[26, 19, 27, 20, 33, 21, 0]	[0.902, 0.093, 0.006, 0.0, 0.0, 0.0, 0.0]	26.0
Gng13	110	14780	187.305	97.566	90.24822235107422	90	19	[19, 26, 27, 20, 12, 0, 21]	[0.977, 0.023, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gng13	110	14781	147.898	132.308	58.32233810424805	58	26	[26, 25, 33, 32, 19, 27, 0]	[0.998, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gng13	110	14782	162.946	121.4	59.03632736206055	59	26	[26, 19, 27, 33, 25, 20, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gng13	110	14783	168.953	111.49	95.89596557617188	95	26	[26, 19, 27, 33, 0, 20, 12]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gng13	110	14784	166.686	131.107	87.34290313720703	87	26	[26, 33, 19, 27, 34, 32, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gng13	110	14785	139.968	125.398	60.62432098388672	60	26	[26, 25, 19, 33, 32, 18, 0]	[0.846, 0.154, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gng13	110	14786	127.616	170.304	79.65426635742188	79	32	[32, 33, 31, 26, 25, 0, 24]	[0.987, 0.013, 0.001, 0.0, 0.0, 0.0, 0.0]	26.0
Gng13	110	14787	159.407	114.433	81.40564727783203	81	26	[26, 19, 33, 27, 25, 18, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gpr83	113	14788	191.0	105.158	53.83572769165039	53	27	[27, 20, 19, 26, 21, 28, 0]	[0.871, 0.127, 0.001, 0.0, 0.0, 0.0, 0.0]	26.0
Gpr83	113	14789	172.697	116.913	56.12516403198242	56	26	[26, 27, 19, 20, 33, 25, 0]	[0.996, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0]	26.0
Gpr83	113	14790	142.751	122.442	51.955162048339844	51	26	[26, 25, 19, 18, 32, 33, 0]	[0.855, 0.145, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Gpr83	113	14791	155.454	123.954	73.96736907958984	73	26	[26, 19, 33, 25, 27, 32, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Hsd11b1	122	14792	175.462	140.489	79.22772979736328	79	26	[26, 33, 27, 34, 19, 32, 0]	[0.983, 0.017, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Hsd11b1	122	14793	187.056	146.58	46.943241119384766	46	34	[34, 27, 26, 33, 35, 28, 0]	[0.768, 0.232, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Hsd11b1	122	14794	199.946	119.417	66.06965637207031	66	27	[27, 26, 28, 20, 34, 21, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Id2	124	14795	181.279	113.887	106.7977523803711	106	26	[26, 19, 27, 0, 33, 20, 34]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Igfbp4	128	14796	146.577	121.133	54.108211517333984	54	26	[26, 25, 19, 18, 33, 32, 0]	[0.61, 0.39, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Igfbp5	129	14797	172.412	138.001	47.82712936401367	47	26	[26, 27, 33, 34, 25, 19, 0]	[0.654, 0.31, 0.031, 0.005, 0.0, 0.0, 0.0]	26.0
Itm2a	133	14798	161.977	85.661	41.35542297363281	41	19	[19, 12, 20, 18, 26, 13, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Junb	134	14799	162.732	121.486	67.25714874267578	67	26	[26, 19, 33, 27, 25, 20, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Junb	134	14800	150.088	131.986	69.803955078125	69	26	[26, 33, 25, 32, 19, 27, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Junb	134	14801	202.907	141.231	86.26040649414062	86	27	[27, 34, 26, 33, 35, 28, 0]	[0.984, 0.014, 0.001, 0.001, 0.0, 0.0, 0.0]	26.0
Kcnd3	135	14802	179.061	132.859	46.923152923583984	46	27	[27, 26, 34, 33, 20, 19, 0]	[0.899, 0.101, 0.001, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnd3	135	14803	169.84	114.303	21.498313903808594	21	20	[20, 27, 19, 26, 25, 18, 0]	[0.656, 0.316, 0.02, 0.009, 0.0, 0.0, 0.0]	26.0
Kcnd3	135	14804	175.473	110.479	46.05890655517578	46	19	[19, 26, 27, 20, 25, 18, 0]	[0.359, 0.298, 0.294, 0.049, 0.0, 0.0, 0.0]	26.0
Kcnd3	135	14805	130.711	134.751	76.17518615722656	76	26	[26, 25, 32, 33, 24, 31, 0]	[0.893, 0.085, 0.019, 0.002, 0.0, 0.0, 0.0]	26.0
Kcnd3	135	14806	171.756	124.257	78.7969741821289	78	26	[26, 27, 33, 19, 34, 25, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnd3	135	14807	166.24	115.204	24.317873001098633	24	27	[27, 26, 19, 20, 25, 18, 0]	[0.327, 0.247, 0.211, 0.202, 0.012, 0.001, 0.0]	26.0
Kcnd3	135	14808	136.655	134.607	31.4871826171875	31	25	[25, 32, 26, 18, 33, 24, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14809	133.93	120.975	64.45684814453125	64	26	[26, 25, 18, 19, 32, 24, 0]	[0.821, 0.179, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14810	148.116	124.205	93.47354125976562	93	26	[26, 33, 19, 25, 32, 0, 27]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14811	163.826	122.72	66.68341064453125	66	26	[26, 19, 27, 33, 25, 20, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14812	177.768	140.095	68.51815032958984	68	26	[26, 33, 27, 34, 19, 32, 0]	[0.983, 0.016, 0.001, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14813	148.391	106.02	63.99154281616211	63	26	[26, 19, 18, 25, 12, 27, 0]	[0.65, 0.35, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14814	213.709	126.123	86.88800811767578	86	27	[27, 28, 26, 21, 34, 35, 0]	[0.99, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14815	132.05	126.187	30.35531997680664	30	25	[25, 18, 26, 32, 24, 19, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14816	170.118	133.933	46.206966400146484	46	26	[26, 27, 33, 34, 19, 25, 0]	[0.994, 0.006, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14817	181.24	77.515	85.59479522705078	85	19	[19, 12, 20, 13, 26, 0, 27]	[0.997, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14818	164.263	140.481	48.97768020629883	48	26	[26, 33, 27, 34, 25, 32, 0]	[0.986, 0.014, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14819	129.026	138.506	89.56925201416016	89	26	[26, 32, 33, 31, 25, 24, 0]	[0.967, 0.023, 0.008, 0.002, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14820	172.22	91.985	42.40111541748047	42	19	[19, 20, 26, 12, 27, 13, 0]	[0.935, 0.065, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14821	184.247	132.129	74.91256713867188	74	26	[26, 27, 33, 34, 19, 28, 0]	[0.985, 0.015, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14822	138.335	110.377	33.07754135131836	33	18	[18, 25, 19, 26, 17, 24, 0]	[0.807, 0.193, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14823	167.465	106.029	94.56314086914062	94	26	[26, 19, 27, 0, 33, 12, 20]	[0.991, 0.009, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14824	191.973	134.146	20.19359588623047	20	27	[27, 34, 20, 28, 26, 35, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14825	168.955	136.947	44.72121047973633	44	26	[26, 27, 33, 34, 25, 19, 0]	[0.995, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14826	158.408	135.553	77.63796997070312	77	26	[26, 33, 19, 27, 32, 25, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14827	144.504	114.122	76.46382141113281	76	26	[26, 19, 25, 18, 33, 32, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14828	160.038	163.433	77.52767944335938	77	33	[33, 26, 32, 34, 27, 0, 25]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14829	147.749	99.484	44.58758544921875	44	19	[19, 18, 26, 25, 12, 11, 0]	[0.53, 0.469, 0.001, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14830	180.689	99.387	67.77967071533203	67	19	[19, 26, 20, 27, 12, 13, 0]	[0.967, 0.031, 0.001, 0.0, 0.0, 0.0, 0.0]	26.0
Kcnip2	137	14831	157.618	136.172	65.0238265991211	65	26	[26, 33, 25, 27, 32, 19, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kctd12	139	14832	200.291	123.334	91.22308349609375	91	27	[27, 26, 28, 34, 33, 19, 0]	[0.883, 0.117, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kctd12	139	14833	169.409	150.147	42.159053802490234	42	33	[33, 34, 26, 27, 32, 25, 0]	[0.581, 0.288, 0.13, 0.002, 0.0, 0.0, 0.0]	26.0
Kctd12	139	14834	142.671	133.597	101.49234771728516	101	26	[26, 33, 32, 0, 25, 31, 19]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kctd12	139	14835	153.545	165.936	46.73253631591797	46	33	[33, 32, 26, 34, 25, 27, 0]	[0.993, 0.007, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kctd12	139	14836	177.261	143.901	60.677799224853516	60	26	[26, 33, 34, 27, 32, 19, 0]	[0.9, 0.079, 0.01, 0.01, 0.0, 0.0, 0.0]	26.0
Kctd12	139	14837	154.524	108.772	86.39189147949219	86	26	[26, 19, 25, 33, 18, 27, 0]	[0.998, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kctd12	139	14838	180.403	159.029	60.01701354980469	60	34	[34, 33, 26, 27, 35, 32, 0]	[0.592, 0.408, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kctd12	139	14839	164.835	143.091	63.749855041503906	63	26	[26, 33, 27, 34, 32, 25, 0]	[0.949, 0.051, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kit	140	14840	146.642	117.083	74.11203002929688	74	26	[26, 19, 25, 18, 33, 32, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kit	140	14841	170.843	118.156	59.006107330322266	59	26	[26, 19, 27, 20, 33, 25, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kit	140	14842	169.273	151.812	61.17994689941406	61	33	[33, 26, 34, 27, 32, 25, 0]	[0.887, 0.111, 0.002, 0.0, 0.0, 0.0, 0.0]	26.0
Kit	140	14843	180.212	102.195	43.976768493652344	43	20	[20, 19, 27, 26, 13, 12, 0]	[0.751, 0.212, 0.026, 0.011, 0.0, 0.0, 0.0]	26.0
Kit	140	14844	155.603	124.889	39.161380767822266	39	26	[26, 25, 19, 18, 27, 33, 0]	[0.988, 0.012, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kit	140	14845	189.866	128.172	86.6456298828125	86	26	[26, 27, 33, 34, 19, 28, 0]	[0.996, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kit	140	14846	172.391	106.422	65.25910949707031	65	26	[26, 19, 27, 20, 12, 25, 0]	[0.944, 0.056, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kit	140	14847	158.756	102.22	70.1612548828125	70	26	[26, 19, 18, 25, 12, 27, 0]	[0.643, 0.357, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Kit	140	14848	167.591	119.63	71.49673461914062	71	26	[26, 19, 27, 33, 25, 20, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Lgi2	143	14849	155.938	132.354	59.729610443115234	59	26	[26, 33, 25, 19, 27, 32, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Lgi2	143	14850	159.703	132.57	90.0326919555664	90	26	[26, 33, 19, 27, 32, 25, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Lypd1	145	14851	148.751	115.469	28.95856475830078	28	25	[25, 18, 26, 19, 27, 20, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Lypd1	145	14852	197.115	82.378	84.90825653076172	84	19	[19, 13, 20, 21, 12, 27, 0]	[0.551, 0.235, 0.21, 0.003, 0.0, 0.0, 0.0]	26.0
Lypd1	145	14853	167.777	108.412	72.99360656738281	72	26	[26, 19, 27, 20, 25, 33, 0]	[0.94, 0.06, 0.0, 0.0, 0.0, 0.0, 0.0]	26.0
Lypd1	145	14854	207.366	109.797	59.06806945800781	59	27	[27, 20, 28, 21, 26, 19, 0]	[0.953, 0.046, 0.001, 0.001, 0.0, 0.0, 0.0]	26.0
